,MEMBER_NO,FFP_days,FFP_TIER,DAYS_FROM_LAST_TO_END,FLIGHT_COUNT,avg_discount,SEG_KM_SUM,P1Y_Flight_Count,L1Y_Flight_Count,runoff_flag
497,503,379,4,125,2,0.7,4570,0,2,1
498,504,372,4,93,7,0.646331229,12511,0,7,0
499,505,372,5,53,5,0.6749291629999999,9176,0,5,1
500,506,598,4,168,2,0.537940379,3321,1,1,0
501,507,412,4,142,7,0.6098729629999999,11965,2,5,1
502,508,436,4,2,9,0.635997308,21548,2,7,0
503,509,515,4,403,3,0.770535955,3713,3,0,1
504,510,1079,4,21,9,0.842573645,7604,3,6,0
505,511,1098,4,90,8,0.90625,15736,1,7,0
506,512,410,4,281,2,0.46973027,2002,0,2,1
507,513,2403,4,191,9,0.6847884190000001,8082,5,4,1
508,514,398,4,13,2,0.880288504,2253,0,2,1
509,515,388,4,49,5,0.801102915,8541,0,5,0
510,516,475,4,107,9,0.7556830640000001,13315,2,7,0
511,517,381,4,330,2,0.800337648,3554,1,1,1
512,518,381,4,63,6,0.68398867,7767,0,6,1
513,519,378,4,139,3,0.8495749340000001,2282,0,3,1
514,520,410,5,3,29,0.64308011,31619,3,26,0
515,521,375,4,12,18,0.738676019,21171,0,18,0
516,522,375,4,112,7,0.614916557,17557,0,7,1
517,523,1126,4,81,18,0.806438683,23028,8,10,0
518,524,368,4,23,4,0.973151668,5156,0,4,0
519,525,2448,4,226,3,0.85795235,3106,2,1,1
520,526,1980,4,44,3,0.7496273290000001,4508,0,3,0
521,527,1416,4,11,18,0.780026634,33040,0,18,0
522,528,2676,4,64,2,0.85,1074,0,2,1
523,529,409,4,225,5,0.550440469,8105,2,3,1
524,530,3057,4,4,4,0.7384174179999999,8543,2,2,0
525,531,3044,4,36,40,0.745155013,49383,21,19,0
526,532,3050,4,70,2,0.5746175960000001,1739,0,2,1
527,533,3051,4,215,5,0.631912381,7875,4,1,0
528,534,3044,6,6,17,0.666875,22544,4,13,0
529,535,3042,4,115,26,1.271262008,35705,19,7,1
530,536,3041,5,8,53,0.690908399,64410,24,29,0
531,537,3041,4,8,34,0.63916708,52394,22,12,0
532,538,3045,4,222,3,0.86858113,4123,0,3,1
533,539,3040,4,170,21,0.784170914,26095,12,9,1
534,540,3030,4,135,4,0.525419664,6255,3,1,0
535,541,3032,4,1,9,0.7107120659999999,17695,3,6,0
536,542,3031,5,2,22,1.448369939,25907,8,14,0
537,543,3055,4,1,22,0.826027493,24370,10,12,0
538,544,3038,6,107,15,0.832229689,26340,8,7,0
539,545,3050,4,238,5,0.65,7485,4,1,0
540,546,3038,4,214,16,0.6599111529999999,17108,7,9,1
541,547,3044,5,5,30,0.7699844579999999,50831,8,22,0
542,548,3025,4,309,3,0.56195646,17547,2,1,1
543,549,3027,4,182,2,1.260387722,1857,0,2,1
544,550,3028,5,13,41,0.721284897,60106,18,23,0
545,551,3037,4,372,2,0.475,4078,2,0,1
546,552,3025,4,300,4,0.596737558,4702,3,1,1
547,553,3023,4,501,2,1.0,2770,2,0,1
548,554,3026,4,3,6,0.611682418,10158,0,6,0
549,555,3043,4,142,6,0.630306637,11512,5,1,0
550,556,3016,4,137,2,0.8,3516,0,2,1
551,557,3020,6,2,101,0.742826118,119673,51,50,0
552,558,3020,4,430,3,0.6634684679999999,2220,3,0,1
553,559,3015,4,101,11,0.576942862,17729,3,8,0
554,560,3018,4,153,10,0.7263252590000001,22788,5,5,0
555,561,3025,6,29,2,0.433290891,2042,0,2,0
556,562,3015,4,33,2,0.835,2892,0,2,0
557,563,3015,4,3,3,0.669448145,4204,1,2,0
558,564,3013,4,281,13,0.912970447,7918,10,3,1
559,565,3020,4,97,3,0.6949703559999999,2024,1,2,0
560,566,3013,6,5,45,0.786001739,29908,16,29,0
561,567,3013,4,641,5,0.7734571,5979,5,0,1
562,568,3003,4,18,18,0.6589808770000001,22068,4,14,0
563,569,3007,4,346,3,0.365977337,3530,1,2,1
564,570,2998,4,727,3,0.624062835,2801,3,0,1
565,571,2999,5,9,26,0.692907767,47098,3,23,0
566,572,3003,4,91,28,0.707233432,50156,14,14,1
567,573,2999,5,4,46,0.779039657,81221,23,23,0
568,574,2999,4,88,25,0.6746285740000001,23854,15,10,0
569,575,2989,4,525,4,0.703402475,8244,4,0,1
570,576,2998,4,4,34,0.781142287,59162,14,20,0
571,577,3004,4,337,3,0.640183861,4895,1,2,1
572,578,3010,4,648,2,0.675,5152,2,0,1
573,579,2989,5,6,68,0.588061796,78258,30,38,0
574,580,2983,5,74,75,0.738562797,94837,39,36,0
575,581,2986,4,24,33,0.669089154,37284,19,14,0
576,582,2989,4,522,3,1.0249851490000002,12120,3,0,1
577,583,2976,4,371,5,0.7889378020000001,7042,5,0,1
578,584,2980,6,63,23,1.244676457,35884,8,15,0
579,585,3165,4,374,11,0.8087311540000001,35883,11,0,1
580,586,3165,5,36,16,0.790811932,25544,4,12,0
581,587,2996,4,1,6,0.7198013940000001,10473,0,6,0
582,588,2969,4,20,6,0.614828375,6555,2,4,0
583,589,2966,4,124,17,0.479699757,23481,13,4,0
584,590,2965,4,38,18,0.746074201,15202,10,8,0
585,591,2961,4,97,7,0.541599721,7170,0,7,1
586,592,2975,4,92,6,0.938714484,5033,1,5,0
587,593,2960,4,103,39,0.6964071159999999,67848,28,11,1
588,594,2982,4,598,3,0.570099256,4836,3,0,1
589,595,2958,5,1,26,1.111049857,27880,12,14,0
590,596,2952,4,8,16,0.685868213,19137,6,10,0
591,597,2951,4,140,8,0.947667272,12106,4,4,0
592,598,2946,4,34,13,0.626557506,17772,8,5,0
593,599,2944,5,2,16,0.694547975,24169,3,13,0
594,600,2945,4,6,14,0.7348769759999999,17964,4,10,0
595,601,2945,4,128,16,0.486848582,25030,9,7,1
596,602,2944,4,171,4,0.786492083,4926,0,4,0
597,603,2947,4,58,14,0.947557983,21515,7,7,0
598,604,2940,4,32,5,0.607657609,5520,1,4,0
599,605,2944,4,377,2,0.525,2750,2,0,1
600,606,2941,4,384,5,0.424710005,8276,5,0,1
601,607,2943,4,34,21,0.688846692,60773,14,7,0
602,608,2951,4,8,28,0.704010604,35082,10,18,0
603,609,2938,4,569,2,0.5,2780,2,0,1
604,610,2938,4,67,7,1.003581565,7681,0,7,0
605,611,2937,4,340,2,0.375,2892,1,1,1
606,612,2944,4,5,4,0.8122067040000001,3580,1,3,0
607,613,2970,4,324,3,0.65,36696,2,1,1
608,614,2946,4,183,6,0.791797647,10625,4,2,1
609,615,2943,4,13,12,0.534492371,16646,7,5,0
610,616,2938,4,22,33,0.587023639,58081,15,18,0
611,617,2936,4,531,2,0.575,3934,2,0,1
612,618,2944,4,117,3,0.527604588,5928,0,3,1
613,619,2949,4,632,2,1.0,1572,2,0,1
614,620,2969,4,63,12,0.634258794,22288,6,6,0
615,621,2920,4,72,5,0.8640494590000001,5823,0,5,0
616,622,2944,4,104,18,0.782893325,33560,11,7,0
617,623,2920,4,305,3,0.6147642329999999,5726,1,2,1
618,624,2920,6,4,81,0.722041608,82484,34,47,0
619,625,2945,4,165,8,0.709087846,12761,3,5,0
620,626,2931,6,37,11,1.397046271,14199,1,10,0
621,627,2938,4,312,6,0.392328489,11836,4,2,1
622,628,2930,4,159,5,0.88223873,5856,3,2,0
623,629,2930,4,52,3,0.8169075440000001,6933,1,2,0
624,630,3075,4,12,25,0.677592058,38481,12,13,0
625,631,2929,4,4,18,0.556689329,16474,8,10,0
626,632,2915,4,146,16,0.670273315,28941,10,6,1
627,633,2940,4,12,23,0.7817571529999999,33099,16,7,0
628,634,2926,4,172,5,0.641218945,5595,3,2,0
629,635,2910,5,3,54,0.906626843,67130,20,34,0
630,636,2942,4,92,7,0.53862182,15252,5,2,0
631,637,2924,4,107,11,0.675926692,30447,2,9,0
632,638,2909,4,30,8,0.74278498,8948,0,8,1
633,639,2908,4,16,2,0.3735886020000001,2246,0,2,1
634,640,2908,4,68,9,0.591560216,13684,3,6,0
635,641,2908,4,152,4,0.8956799040000001,4986,2,2,0
636,642,2908,4,144,5,0.94925435,4828,4,1,0
637,643,2911,4,157,2,1.183235923,5612,1,1,0
638,644,2912,4,601,3,0.82657838,3247,3,0,1
639,645,2921,4,51,10,0.7744245590000001,25424,6,4,0
640,646,2918,4,385,6,0.6335021710000001,8983,6,0,1
641,647,2903,4,222,14,0.733860053,14334,10,4,1
642,648,2900,4,655,2,0.35,1096,2,0,1
643,649,2904,4,492,3,0.666666667,6231,3,0,1
644,650,2954,4,335,6,0.658801674,11708,5,1,1
645,651,2895,4,11,4,1.140176174,4768,2,2,0
646,652,2898,4,77,3,0.793301585,22783,0,3,0
647,653,2898,4,12,45,0.7622874390000001,74402,26,19,0
648,654,2894,4,268,3,0.593223819,3409,2,1,1
649,655,2894,4,587,2,0.55,3106,2,0,1
650,656,2887,4,110,6,0.860396873,6652,4,2,0
651,657,2893,4,62,4,0.8225,7868,0,4,0
652,658,2974,4,38,7,0.7622880790000001,6040,2,5,0
653,659,2885,4,25,5,0.431177244,6082,0,5,0
654,660,2889,4,4,19,0.563732526,30044,11,8,0
655,661,2888,4,249,14,0.7743301659999999,24103,8,6,0
656,662,2883,4,258,2,0.8464845609999999,2947,0,2,1
657,663,2903,4,15,5,0.6735181370000001,6313,2,3,0
658,664,2896,5,3,25,1.07004092,37879,7,18,0
659,665,2878,4,373,6,0.63566133,9307,6,0,1
660,666,2898,4,9,30,0.6873460029999999,48199,16,14,0
661,667,2925,5,6,34,0.6271435679999999,28119,13,21,0
662,668,2907,4,90,2,0.41724572,1986,0,2,1
663,669,2884,4,109,12,0.564268164,16117,5,7,0
664,670,2916,4,124,15,0.698263823,25176,9,6,0
665,671,2898,4,630,2,0.836093248,2488,2,0,1
666,672,2885,4,177,2,0.76000263,15208,0,2,1
667,673,2882,4,21,7,0.72406427,8651,3,4,0
668,674,2889,4,104,14,0.869656575,16714,13,1,0
669,675,2874,4,76,11,0.8777432890000001,7152,4,7,0
670,676,2874,4,65,15,0.972289971,65979,5,10,0
671,677,2873,4,140,29,0.974156661,24154,14,15,1
672,678,2869,4,282,8,0.625415459,8280,7,1,0
673,679,2907,4,226,6,0.775774737,11107,3,3,0
674,680,2869,5,2,50,0.765735307,70542,18,32,0
675,681,2873,4,14,16,0.7788709,21371,5,11,0
676,682,2871,5,34,50,0.6022090370000001,58229,26,24,0
677,683,2874,4,445,7,0.62758407,12103,7,0,1
678,684,2868,4,35,16,0.589679014,16792,8,8,0
679,685,2865,4,115,5,0.565073608,7472,2,3,0
680,686,2870,6,30,78,0.6849814259999999,113329,30,48,0
681,687,2868,4,44,35,0.635242208,68660,23,12,0
682,688,2898,4,1,16,0.613683824,28617,7,9,0
683,689,2886,5,15,9,0.602263544,13364,1,8,0
684,690,2909,4,259,2,0.86,2616,1,1,1
685,691,2894,4,110,19,0.876347167,35879,13,6,0
686,692,2894,4,192,15,0.664962548,25366,10,5,1
687,693,2868,6,1,52,0.8075949640000001,98327,35,17,0
688,694,2864,4,69,32,0.7476019079999999,42342,15,17,0
689,695,2867,4,133,3,0.722332196,2637,0,3,1
690,696,2874,4,11,6,0.554959735,15398,5,1,0
691,697,2871,4,217,4,0.7925,48928,2,2,0
692,698,2861,4,373,13,0.653189286,21243,13,0,1
693,699,2857,4,143,4,0.637025316,3160,2,2,0
694,700,2856,4,138,19,0.6822001670000001,26348,10,9,1
695,701,2867,4,347,5,0.61,4775,4,1,1
696,702,2879,4,82,12,0.656129881,19772,7,5,0
697,703,2872,5,81,49,0.929462599,74209,33,16,1
698,704,2876,4,2,15,0.598479035,18245,11,4,0
699,705,2866,5,28,42,0.651404734,53398,17,25,0
700,706,2868,4,2,32,0.562226386,47768,14,18,0
701,707,2863,6,5,65,0.883145532,92722,22,43,0
702,708,2855,6,5,53,0.741590338,86686,36,17,0
703,709,2853,5,159,10,0.962745201,11460,8,2,0
704,710,2843,4,499,3,0.7543124170000001,3745,3,0,1
705,711,2843,4,102,7,0.929881686,8114,1,6,0
706,712,2850,4,504,2,1.0,1139,2,0,1
707,713,2846,4,93,2,0.436839873,2829,1,1,0
708,714,2849,4,40,6,0.494953849,9859,2,4,0
709,715,2855,4,16,4,0.595762908,4319,2,2,0
710,716,2854,4,312,3,0.630058539,3929,2,1,1
711,717,2861,4,49,3,0.751510233,5668,1,2,0
712,718,2852,4,109,8,0.868697644,9168,4,4,0
713,719,2845,4,35,28,0.732561879,37816,15,13,0
714,720,2840,4,76,3,0.858345598,3669,0,3,1
715,721,2848,4,171,22,0.71056884,32118,15,7,1
716,722,2846,4,5,45,0.770872165,78758,22,23,0
717,723,2846,4,57,10,0.6989873959999999,9283,4,6,0
718,724,2858,4,211,2,0.565,3934,0,2,1
719,725,2869,4,99,2,0.626766815,2929,0,2,0
720,726,2869,4,574,2,0.85,2616,2,0,1
721,727,2854,4,347,11,0.512644048,20219,9,2,1
722,728,3004,6,4,97,0.93836632,116461,48,49,0
723,729,2840,4,158,4,0.688779901,7065,2,2,0
724,730,2849,4,2,63,0.703105622,77086,35,28,0
725,731,2852,4,78,12,0.783141016,13502,8,4,0
726,732,2853,4,76,3,0.475610058,4852,0,3,0
727,733,2846,4,554,2,0.4,3934,2,0,1
728,734,2836,4,181,10,0.5336072070000001,18427,6,4,0
729,735,2835,4,32,35,0.66561458,58902,19,16,0
730,736,2840,4,74,14,0.718288376,13420,8,6,0
731,737,2837,5,4,24,1.086775774,42252,17,7,0
732,738,2839,4,17,4,0.58,8392,0,4,0
733,739,2844,4,165,12,0.968191098,31251,7,5,1
734,740,2840,4,5,8,1.019299135,14796,5,3,0
735,741,2838,4,406,3,0.685706032,4327,3,0,1
736,742,2861,4,145,6,0.784164375,6546,3,3,0
737,743,2831,5,22,76,0.7351777620000001,80079,35,41,0
738,744,2829,5,11,69,0.699150052,89629,38,31,0
739,745,2832,4,218,2,0.625,3744,0,2,1
740,746,2828,4,4,35,0.648974089,44575,17,18,0
741,747,2837,4,94,13,0.575187777,21861,10,3,0
742,748,2822,4,21,5,1.048553134,14134,1,4,0
743,749,2820,4,499,5,0.8129411759999999,4845,5,0,1
744,750,2818,5,4,67,0.800388502,52947,30,37,0
745,751,2831,4,221,11,0.5717084889999999,15821,5,6,1
746,752,2827,4,4,11,0.518035996,16502,5,6,0
747,753,2831,4,66,7,0.565463829,10478,5,2,0
748,754,2827,6,14,22,0.922569177,29815,9,13,0
749,755,2815,5,15,70,0.635178874,117261,35,35,0
750,756,2887,4,83,3,0.635632616,6647,1,2,0
751,757,2836,4,14,5,0.988615716,6032,4,1,0
752,758,2828,4,11,19,0.618028492,24007,8,11,0
753,759,2822,5,2,44,0.683486962,58366,3,41,0
754,760,2831,4,174,17,0.634419527,18149,15,2,0
755,761,2835,4,221,13,0.652312899,23049,11,2,1
756,762,2832,4,5,10,1.4855291169999998,15592,8,2,0
757,763,2859,4,19,2,0.485,2868,0,2,0
758,764,2819,4,268,5,0.612338184,7972,3,2,0
759,765,2824,4,439,3,0.901627219,4056,3,0,1
760,766,2808,4,126,4,0.801668486,10075,2,2,0
761,767,2815,4,243,5,1.062003734,8035,2,3,0
762,768,2802,4,149,11,0.7660729490000001,19493,6,5,1
763,769,2836,4,34,12,0.8776400390000001,23547,10,2,0
764,770,2828,4,2,16,0.63166774,21748,5,11,0
765,771,2800,4,4,17,0.7191850009999999,28908,6,11,0
766,772,2813,4,81,5,0.584211742,5195,0,5,1
767,773,2816,4,269,12,0.585479115,15466,9,3,1
768,774,2811,4,101,4,0.610746946,6386,0,4,0
769,775,2822,4,116,23,0.756530998,41744,8,15,0
770,776,2830,4,418,9,0.712155607,36078,9,0,1
771,777,2815,4,96,10,0.649666696,11311,5,5,0
772,778,2809,4,67,19,0.707969727,27021,13,6,0
773,779,2802,4,87,22,0.7432003359999999,58297,9,13,0
774,780,2805,4,16,19,0.636977146,25466,6,13,0
775,781,2809,5,8,109,0.914492693,144321,48,61,0
776,782,2812,4,21,10,0.64510198,20004,3,7,0
777,783,2800,4,433,4,1.027308723,8208,4,0,1
778,784,2807,4,293,6,0.56,11802,4,2,1
779,785,2807,4,225,3,0.613156221,7547,0,3,1
780,786,2798,4,319,3,0.483333333,3870,1,2,1
781,787,2798,4,100,23,0.765935425,34038,15,8,0
782,788,2799,4,124,15,0.664938919,17354,8,7,0
783,789,2799,4,15,17,0.782399768,22423,7,10,0
784,790,2794,4,341,2,0.571720297,4040,1,1,1
785,791,2809,4,25,3,0.986891316,3754,0,3,0
786,792,2806,4,20,14,0.570163255,20765,7,7,0
787,793,2796,4,17,25,0.6558000979999999,26553,11,14,0
788,794,2792,4,15,36,0.55853357,51356,24,12,0
789,795,2828,5,1,40,0.7533711820000001,43418,16,24,0
790,796,2792,4,12,27,0.782627717,24938,13,14,0
791,797,2791,4,389,2,0.572154964,2065,2,0,1
792,798,2800,4,18,13,0.8314444679999999,9346,0,13,0
793,799,3009,5,19,70,0.837163874,63555,27,43,0
794,800,2779,5,6,18,0.7717575520000001,20722,0,18,0
795,801,2798,4,198,5,0.641635809,8858,3,2,0
796,802,2810,4,33,31,0.767491914,39883,24,7,0
797,803,2808,4,41,18,0.710916818,18706,0,18,0
798,804,2783,4,59,12,0.605864953,16261,6,6,0
799,805,2797,4,22,19,0.6218918920000001,21867,11,8,0
800,806,2794,4,30,3,0.7383243509999999,4082,1,2,0
801,807,2783,4,240,2,0.585,1744,1,1,0
802,808,2784,5,17,30,0.977189707,38939,18,12,0
803,809,2829,4,71,7,0.6605680079999999,8521,2,5,0
804,810,2787,4,584,4,0.622050114,4390,4,0,1
805,811,2807,4,146,5,0.794693593,5744,1,4,0
806,812,2793,5,1,59,0.721700494,104352,33,26,0
807,813,2771,4,5,12,1.053532107,16367,4,8,0
808,814,2809,4,178,4,1.452545455,4565,0,4,1
809,815,2792,4,246,32,0.73487562,56842,22,10,1
810,816,2781,4,209,5,0.8194043320000001,3324,3,2,0
811,817,2786,4,17,11,0.790344287,22975,4,7,0
812,818,2801,4,2,21,0.651615513,25088,8,13,0
813,819,2769,4,431,5,0.531854756,4847,5,0,1
814,820,2778,4,223,16,0.8861020070000001,17940,15,1,1
815,821,2775,4,276,3,0.979510529,1757,1,2,1
816,822,2782,4,298,7,0.473443614,8433,2,5,1
817,823,2759,4,96,8,1.001292135,14774,5,3,0
818,824,2769,4,274,5,0.548394986,6542,4,1,1
819,825,2784,4,603,2,1.03,24464,2,0,1
820,826,2777,4,79,2,0.8308196720000001,2684,1,1,0
821,827,2755,4,42,21,0.581612853,25551,14,7,0
822,828,2756,4,109,4,0.728478628,8282,2,2,0
823,829,2763,4,49,20,0.614207459,26598,13,7,0
824,830,2745,4,118,2,0.89,760,0,2,1
825,831,2753,4,17,14,0.6819092459999999,23470,4,10,0
826,832,2754,4,512,2,0.6,3434,2,0,1
827,833,2763,4,155,8,0.483424518,8810,4,4,0
828,834,2750,6,19,18,1.362235645,28144,4,14,0
829,835,2786,4,123,7,0.8114914440000001,12565,2,5,0
830,836,2745,6,337,18,1.434061733,21188,17,1,1
831,837,2768,4,11,16,0.988815723,25771,10,6,0
832,838,2736,4,4,11,0.804922792,9714,4,7,0
833,839,2748,4,359,4,0.62146283,5004,2,2,1
834,840,2752,4,43,12,0.583476994,22994,9,3,0
835,841,2770,4,21,22,0.906262498,25204,12,10,0
836,842,2769,5,30,31,0.8062901029999999,51368,12,19,0
837,843,2755,4,89,2,0.321558744,2579,0,2,1
838,844,2750,4,443,3,0.883091993,2348,3,0,1
839,845,2756,4,68,7,0.67881843,8421,2,5,0
840,846,2739,4,369,3,0.483333333,8016,3,0,1
841,847,2766,4,34,14,0.7873148609999999,16096,6,8,0
842,848,2732,4,2,20,0.485311142,29922,12,8,0
843,849,2750,4,504,3,1.0,2795,3,0,1
844,850,2749,4,244,9,0.8367280990000001,57245,7,2,1
845,851,2742,4,6,21,0.768644155,19427,1,20,0
846,852,2729,4,23,8,0.6360717810000001,15213,6,2,0
847,853,2738,4,121,10,0.820166513,13032,7,3,0
848,854,2728,4,46,5,0.8399506990000001,8722,0,5,0
849,855,2739,4,18,11,0.577722143,17635,3,8,0
850,856,2717,4,28,16,0.5530392789999999,19985,6,10,0
851,857,2739,6,5,60,0.689844509,154736,28,32,0
852,858,2729,4,14,10,0.629512681,16047,7,3,0
853,859,2745,4,570,3,1.153165674,4533,3,0,1
854,860,2756,4,2,23,0.7341614240000001,27183,4,19,0
855,861,2739,4,78,14,0.718368421,11400,10,4,0
856,862,2739,4,95,8,0.52604116,9038,4,4,0
857,863,2736,4,74,41,0.681449155,43239,20,21,1
858,864,2716,5,103,24,0.723037617,43544,10,14,0
859,865,2740,4,5,32,0.602612803,69125,12,20,0
860,866,2786,4,526,4,0.786516432,5325,4,0,1
861,867,2718,4,3,16,0.806695012,14817,10,6,0
862,868,2718,4,197,6,0.902522661,5847,4,2,0
863,869,2725,4,21,17,0.750555986,19371,3,14,0
864,870,2729,4,135,6,0.54084323,13472,4,2,0
865,871,2727,4,492,5,0.7428521459999999,4288,5,0,1
866,872,2738,4,24,13,0.760280343,27181,6,7,0
867,873,2725,4,284,2,0.7941357370000001,1886,1,1,0
868,874,2732,4,159,2,0.675,2378,0,2,1
869,875,2716,5,49,4,0.785987945,7632,1,3,0
870,876,2787,6,6,83,0.960765569,149993,32,51,0
871,877,2750,4,110,22,0.711315033,37558,14,8,0
872,878,2712,4,712,2,0.8,1387,2,0,1
873,879,2751,4,189,3,0.3,10798,0,3,1
874,880,2725,4,130,18,0.909421857,16553,10,8,1
875,881,2720,4,140,9,0.533987421,11130,2,7,1
876,882,2718,6,35,29,0.917573628,50660,23,6,0
877,883,2714,4,565,2,0.843573668,2871,2,0,1
878,884,2700,5,37,29,0.892358475,18707,10,19,0
879,885,2699,4,215,7,0.966496542,8386,2,5,1
880,886,2717,4,159,2,0.685,2020,0,2,1
881,887,2752,4,32,33,0.764669303,53614,15,18,0
882,888,2706,4,185,5,0.840971273,18728,1,4,1
883,889,2727,4,104,9,0.7194489140000001,13301,2,7,0
884,890,2708,4,39,3,0.599493572,5134,2,1,0
885,891,2720,5,9,62,0.695298834,103017,23,39,0
886,892,2713,4,69,8,0.657362462,5653,5,3,0
887,893,2708,4,149,2,0.72,1718,0,2,1
888,894,2719,4,73,14,1.367520792,24649,6,8,0
889,895,2717,4,522,2,0.906276748,2103,2,0,1
890,896,2708,4,56,5,0.643307058,8119,0,5,0
891,897,2718,4,175,12,0.7449042379999999,11278,9,3,0
892,898,2721,5,42,25,0.870387558,26009,14,11,0
893,899,2828,4,108,10,1.394361061,10447,6,4,0
894,900,2708,4,241,5,0.737610219,6850,2,3,0
895,901,2710,4,194,2,0.92,1380,0,2,1
896,902,2709,4,469,2,0.75,4268,2,0,1
897,903,2674,4,192,5,0.859883278,8396,3,2,0
898,904,2694,4,123,3,0.7227314570000001,7604,2,1,0
899,905,2706,4,170,4,0.582869549,5412,3,1,0
900,906,2675,6,68,24,0.825956597,35804,11,13,0
901,907,2725,4,94,14,1.298481352,19412,6,8,0
902,908,2695,6,7,14,1.413993426,18861,6,8,0
903,909,2697,4,533,4,0.50244143,4055,4,0,1
904,910,2702,4,125,2,1.177552182,4743,0,2,1
905,911,2693,4,135,4,0.8765373609999999,3145,3,1,0
906,912,2697,4,187,2,0.92,1866,0,2,1
907,913,2702,4,239,4,0.6469230770000001,6786,0,4,1
908,914,2699,4,165,7,0.61780722,11246,4,3,1
909,915,2699,5,32,49,1.425973949,65717,28,21,0
910,916,2691,6,11,29,0.8888699859999999,211369,10,19,0
911,917,2679,4,7,16,0.755957447,9917,7,9,0
912,918,2695,6,14,14,0.684520158,27061,10,4,0
913,919,2701,4,363,3,0.490078786,3427,2,1,1
914,920,2697,4,131,2,0.567228749,4341,0,2,0
915,921,2694,5,5,66,0.842461652,87096,34,32,0
916,922,2681,4,50,20,1.407993827,27216,8,12,0
917,923,2687,4,433,3,0.696072508,1655,3,0,1
918,924,2670,4,567,5,1.0,3770,5,0,1
919,925,2696,4,544,2,0.75,2800,2,0,1
920,926,2686,4,65,18,0.451028561,21253,11,7,0
921,927,2673,4,77,33,0.627475726,52732,24,9,0
922,928,2680,4,25,7,0.71619665,12957,0,7,0
923,929,2714,4,12,11,0.896371365,11175,4,7,0
924,930,2678,4,5,36,0.6754738709999999,34904,19,17,0
925,931,2696,4,251,5,0.92,3450,0,5,1
926,932,2686,4,47,26,0.78418234,24032,19,7,0
927,933,2703,4,74,15,0.776726975,43996,6,9,0
928,934,2758,4,69,9,0.730515017,9922,2,7,0
929,935,2686,4,24,4,0.605018182,5500,0,4,0
930,936,2713,4,253,3,0.622344828,5075,1,2,1
931,937,2708,6,2,16,0.788483053,21095,4,12,0
932,938,2679,4,547,4,0.590262857,8750,4,0,1
933,939,2676,4,199,8,0.5806499070000001,12371,7,1,1
934,940,2675,4,29,14,0.749867125,22126,7,7,0
935,941,2673,4,6,11,0.495454545,11165,1,10,0
936,942,2767,4,95,10,0.917641808,12658,6,4,0
937,943,2661,4,33,10,0.8093946609999999,13860,0,10,0
938,944,2692,4,83,6,0.5656834479999999,12554,1,5,0
939,945,2679,4,11,24,0.8851731340000001,40691,13,11,0
940,946,2661,4,132,2,0.870651466,2456,1,1,0
941,947,2657,4,23,5,0.528709214,4873,0,5,0
942,948,2675,4,49,12,0.7674438179999999,15797,9,3,0
943,949,2684,4,107,11,0.501386614,10623,10,1,0
944,950,2672,4,222,2,0.7767218929999999,4225,1,1,0
945,951,2681,6,14,67,1.265322199,123464,32,35,0
946,952,2699,4,44,2,0.77,3934,0,2,1
947,953,2679,4,92,15,1.345626478,5076,9,6,0
948,954,2678,4,90,2,0.633532609,1104,1,1,0
949,955,2674,4,27,27,0.646773856,46895,9,18,0
950,956,2674,4,492,7,0.740830918,5175,7,0,1
951,957,2683,4,58,7,0.705958685,10311,4,3,0
952,958,2716,4,167,3,0.5931593789999999,2836,1,2,0
953,959,2674,4,431,2,0.825,2892,2,0,1
954,960,2651,4,163,5,0.833483249,4358,2,3,0
955,961,2666,4,4,16,0.575905321,21462,6,10,0
956,962,2678,4,460,3,0.514317181,4767,3,0,1
957,963,2659,4,103,13,0.687686603,14697,9,4,0
958,964,2671,4,721,2,0.375,2616,2,0,1
959,965,2678,4,167,6,0.42,6474,1,5,0
960,966,2699,4,239,4,0.49359676,5555,3,1,0
961,967,2681,4,362,3,0.826544353,5941,2,1,1
962,968,2682,4,2,4,0.650532824,12293,0,4,0
963,969,2667,4,109,7,0.878344892,16005,3,4,0
964,970,2683,4,95,10,0.8410105920000001,17277,4,6,0
965,971,2682,4,74,45,0.659406199,42068,28,17,0
966,972,2652,4,11,45,0.571751252,69476,26,19,0
967,973,2649,4,83,4,0.492098575,5194,0,4,0
968,974,2661,4,25,11,0.769804011,8776,6,5,0
969,975,2668,4,319,6,0.6070682279999999,7944,4,2,1
970,976,2678,4,309,11,0.757512953,8106,9,2,1
971,977,2676,4,131,6,0.887857143,6748,0,6,1
972,978,2689,5,10,37,0.7458062459999999,31411,20,17,0
973,979,2658,4,371,11,0.806511868,9690,11,0,1
974,980,2664,4,159,4,1.239437823,4447,1,3,0
975,981,2672,4,9,13,0.755079904,14142,0,13,0
976,982,2673,4,299,4,0.6891051970000001,5599,3,1,1
977,983,2678,4,116,19,0.518352982,46654,7,12,0
978,984,2655,4,258,11,0.587536896,11790,5,6,1
979,985,2688,4,305,3,0.851440922,3123,1,2,1
980,986,2650,4,240,5,1.486078938,8133,2,3,0
981,987,2615,4,1,15,0.7914945309999999,38487,9,6,0
982,988,2637,5,14,34,0.6551974279999999,50069,3,31,0
983,989,2689,4,18,27,0.6832123390000001,74301,11,16,0
984,990,2633,5,2,26,0.8035733890000001,30965,8,18,0
985,991,2641,4,19,7,0.71,13769,3,4,0
986,992,2636,4,103,10,0.784450293,10069,6,4,0
