MEMBER_NO,FFP_TIER,GENDER,age,ZL,ZR,ZF,ZM,ZC,K
2503,5,ÄÐ,34,1.176908573,-0.526275113,0.498110055,0.498477214,0.283162074,B
2521,4,ÄÐ,42,1.19578091,-0.812735195,1.348533443,0.720253697,-0.238812116,B
2525,4,ÄÐ,43,1.103778267,-0.377536224,-0.139707486,0.208871042,-1.036963665,B
2528,4,Å®,32,0.764076199,-0.757646718,0.214635592,-0.388628719,0.655540018,B
2532,4,ÄÐ,37,-0.41308583,-0.344483137,-0.210576101,-0.089427591,2.181361116,B
2536,4,ÄÐ,53,1.066033593,-0.862314825,2.0572196,0.712796231,0.286516762,B
2538,4,ÄÐ,54,1.127368688,-0.774173261,0.568978671,0.432215018,-0.223971714,B
2565,4,ÄÐ,53,1.146241025,-0.823752891,0.214635592,0.088744093,-0.161518122,B
2576,4,ÄÐ,55,1.142702462,0.107242377,-0.352313333,-0.252066845,-0.111436178,B
2577,6,Å®,55,1.121471083,-0.862314825,1.135927596,1.36943322,2.036004432,B
2582,4,ÄÐ,39,1.182806179,-0.917403302,0.639847286,0.56478691,0.077100764,B
2583,4,ÄÐ,46,1.089624014,-0.763155565,1.06505898,0.96383258,0.205493559,B
2612,4,Å®,60,1.068392635,-0.862314825,0.356372824,0.186166146,-0.226685787,B
2620,4,ÄÐ,49,1.161574799,-0.933929845,1.06505898,0.843040634,-0.344522056,B
2621,4,Å®,35,1.160395278,-0.856805977,1.206796212,1.761828921,-0.051970799,B
2622,4,ÄÐ,56,1.108496351,-0.796208652,2.553299909,2.477650639,-0.323924849,B
2625,4,ÄÐ,47,0.860796926,-0.763155565,0.427241439,0.492919739,-0.731511624,B
2632,4,ÄÐ,50,1.033007003,-0.184726553,-0.352313333,-0.263466793,-1.018424556,B
2640,4,ÄÐ,48,0.938645317,-0.427115853,-0.494050564,-0.414278601,0.312003928,B
2645,4,ÄÐ,34,0.871412616,-0.840279434,1.56113929,1.058737145,0.77315531,B
2646,4,ÄÐ,38,1.05187934,-0.862314825,0.002029746,-0.039220321,-1.211168252,B
2649,4,ÄÐ,42,0.88674639,-0.476695483,-0.352313333,-0.332246477,-0.44632033,B
2654,5,ÄÐ,37,0.90915729,-0.92291215,1.56113929,1.467282772,1.938012594,B
2674,6,ÄÐ,65,1.062495029,-0.807226347,0.639847286,1.320793443,3.08968046,B
2684,4,ÄÐ,44,1.115573478,-0.173708857,-0.281444717,0.085989105,-0.388478782,B
2693,4,ÄÐ,46,0.847822195,0.030118509,-0.352313333,-0.37314379,-0.85482972,B
2703,4,ÄÐ,54,1.48122501,0.00257427,0.072898361,-0.29244166,0.551455646,B
2705,4,ÄÐ,52,0.891464474,-0.46016894,0.852453133,1.099966956,0.030156968,B
2706,5,ÄÐ,49,0.992903286,-0.944947541,2.553299909,1.79697876,-0.289724284,B
2709,4,ÄÐ,37,1.024750355,-0.575854742,1.915482368,2.145104664,-0.211313667,B
2716,4,Å®,44,1.071931198,-0.845788281,-0.494050564,-0.529750572,-0.192617287,B
2725,4,Å®,36,1.063674551,-0.217779639,-0.210576101,0.181796166,-0.626468003,B
2739,4,Å®,50,1.066033593,-0.553819351,-0.494050564,-0.409338624,0.452150192,B
2741,4,Å®,40,0.994082807,-0.807226347,0.781584518,0.883367949,0.507044532,B
2753,4,ÄÐ,52,1.048340777,0.151313159,0.143766977,0.258223315,-0.825372355,B
2756,4,Å®,53,0.933927233,-0.641960915,0.356372824,-0.25520183,0.445454936,B
2763,4,ÄÐ,37,1.064854072,-0.575854742,-0.281444717,-0.250641851,0.78870196,B
2773,4,Å®,34,1.012955145,-0.933929845,-0.210576101,-0.241141895,-0.667824369,B
2775,4,ÄÐ,50,1.053058861,-0.548310504,-0.352313333,-0.226701961,0.061954388,B
2778,4,Å®,42,1.01885275,-0.361009681,-0.06883887,-0.29239416,0.500374315,B
2781,4,Å®,55,1.042443171,-0.564837047,1.06505898,0.697881299,0.44503347,B
2794,4,ÄÐ,36,1.044802213,-0.917403302,0.923321749,0.200321081,0.028859214,B
2815,4,ÄÐ,43,0.895003037,-0.785190956,-0.210576101,-0.370721301,0.268684507,B
2846,4,Å®,35,1.00823706,0.255981266,0.214635592,-0.150797309,-0.186769768,B
2852,4,ÄÐ,36,0.991723765,-0.757646718,1.348533443,1.398455587,-0.268534477,B
2854,4,Å®,41,0.97521047,0.013591966,-0.494050564,-0.54751549,-1.264235654,B
2859,4,ÄÐ,47,0.772332846,-0.884350216,0.568978671,0.260360806,-0.089735647,B
2866,4,Å®,43,0.89736208,-0.113111532,0.143766977,0.116911463,-0.032278889,B
2873,4,ÄÐ,60,0.89736208,-0.399571615,-0.281444717,-0.220526989,0.087355666,B
2880,4,ÄÐ,33,0.981108076,-0.300412355,0.356372824,0.176096192,0.449091192,B
2889,5,ÄÐ,58,0.953979091,-0.735611327,1.419402059,0.609721704,1.255098426,B
2890,4,ÄÐ,44,0.984646639,-0.184726553,-0.139707486,-0.279094221,-0.244362562,B
2894,4,ÄÐ,58,0.902080164,-0.394062767,0.143766977,0.063711707,-0.220350287,B
2931,4,ÄÐ,45,0.890284953,-0.140655771,0.072898361,-0.01323794,-0.170325942,B
2932,4,Å®,41,0.972851428,-0.476695483,0.356372824,0.39682768,-0.583126015,B
2942,4,ÄÐ,42,1.396299492,-0.157182314,1.206796212,1.50024762,-0.143181368,B
2944,4,ÄÐ,47,0.869053574,-0.355500833,0.072898361,0.073401663,-0.81352162,B
2945,4,ÄÐ,36,0.852540279,0.663635999,-0.494050564,-0.579197845,-0.867712661,B
2978,4,Å®,32,0.818334168,-0.862314825,0.143766977,0.472494833,-0.340765021,B
2980,4,ÄÐ,38,0.81007752,-0.278376964,-0.352313333,-0.499920708,0.577214754,B
2991,4,ÄÐ,32,0.937465796,-0.146164619,-0.352313333,-0.225989464,-1.636597789,B
3001,4,ÄÐ,68,0.920952501,-0.87333252,1.915482368,3.130440146,-0.103353748,B
3005,4,ÄÐ,38,0.887925911,-0.443642397,-0.06883887,0.024381888,-0.424126246,B
3012,5,ÄÐ,47,0.882028306,-0.939438693,4.679358379,4.935669368,0.656035097,B
3024,4,ÄÐ,41,0.923311543,0.129277768,-0.210576101,-0.220669489,0.64501886,B
3029,4,Å®,35,0.595404685,-0.917403302,0.072898361,0.327145499,-0.031083888,B
3035,5,ÄÐ,46,0.634328881,-0.840279434,1.773745137,1.052324674,-0.044162805,B
3037,4,ÄÐ,38,0.907977769,-0.900876759,1.277664827,1.186131561,-0.639673332,B
3053,4,ÄÐ,48,0.873771658,-0.625434372,0.072898361,-0.284509196,0.75430017,B
3057,5,ÄÐ,58,1.241782232,-0.911894454,3.899803607,3.716254959,0.317614407,B
3061,4,ÄÐ,43,0.852540279,-0.399571615,-0.281444717,-0.246176872,-0.890904618,B
3066,4,ÄÐ,35,0.870233095,0.12376892,0.002029746,-0.023925391,-0.807709392,B
3080,4,ÄÐ,39,0.863155969,-0.75213787,-0.06883887,-0.103155028,-1.000419647,B
3081,4,ÄÐ,45,0.860796926,0.443282089,-0.210576101,-0.378036267,0.598128452,B
3088,4,ÄÐ,54,0.854899321,-0.272868117,0.852453133,0.322538021,0.44307959,B
3092,6,ÄÐ,60,0.867874053,-0.944947541,3.828934991,3.282629448,3.701553507,B
3117,4,ÄÐ,,0.781769015,-0.421607006,0.427241439,-0.216347009,0.11373001,B
3118,4,Å®,43,0.844283631,-0.383045071,-0.281444717,-0.328731493,-0.307625861,B
3131,4,ÄÐ,52,0.850181237,-0.113111532,-0.281444717,-0.098927547,0.929563338,B
3174,4,ÄÐ,35,0.012721277,0.51489711,-0.494050564,-0.551125474,1.187567523,B
3179,4,ÄÐ,50,0.772332846,-0.641960915,1.702876521,1.767291396,0.208632566,B
3188,4,ÄÐ,53,0.82069321,-0.807226347,1.06505898,0.537617034,0.262568859,B
3201,4,ÄÐ,54,0.670894034,-0.46016894,0.072898361,-0.256864323,0.172637616,B
3204,4,ÄÐ,41,0.866694532,0.189875093,-0.06883887,0.05663424,0.484937332,B
3210,5,ÄÐ,35,0.621354149,-0.763155565,3.828934991,4.475586478,0.846520617,B
3213,4,ÄÐ,39,0.805359436,-0.812735195,0.710715902,-0.123484934,-1.395279341,B
3216,4,ÄÐ,39,0.760537635,-0.851297129,-0.352313333,-0.12889991,-0.602574333,B
3229,4,Å®,40,0.785307578,-0.487713178,0.498110055,0.518759621,-0.132946517,B
3239,4,ÄÐ,36,0.799461831,-0.438133549,0.356372824,0.76547349,-0.370766521,B
3241,4,ÄÐ,45,0.794743746,0.592020978,-0.494050564,-0.380411256,-0.240708198,B
3243,6,ÄÐ,37,0.827770336,-0.944947541,4.679358379,2.087202429,0.274790036,B
3246,4,Å®,36,0.713356793,-0.680522849,-0.352313333,-0.251354348,-1.044821628,B
3273,4,ÄÐ,56,-0.362366424,-0.669505154,-0.281444717,0.077486644,0.62790437,B
3274,4,ÄÐ,49,0.24744597,-0.432624701,-0.210576101,-0.30759409,0.08983595,B
3287,4,ÄÐ,44,0.11533961,-0.840279434,1.206796212,2.817939078,0.120663486,B
3298,4,ÄÐ,32,0.779409973,-0.939438693,2.340694062,1.826998622,0.200064644,B
3302,4,ÄÐ,37,0.254523096,-0.87333252,1.986350984,1.348675815,0.495280151,B
3307,4,ÄÐ,33,0.583609475,-0.614416676,0.994190365,0.327667997,0.597491484,B
3309,4,ÄÐ,31,0.707459187,0.669144847,-0.494050564,-0.47341583,-1.500810568,B
3317,4,ÄÐ,46,0.459759762,-0.741120174,-0.494050564,-0.504765686,0.842035391,B
3323,4,Å®,,-0.901407553,-0.944947541,0.143766977,1.527987493,-0.05816898,B
3330,4,ÄÐ,28,-0.486216136,-0.746629022,-0.06883887,-0.195352105,-0.786760944,B
3334,5,ÄÐ,42,0.708638708,-0.730102479,1.06505898,0.125651423,1.06407244,B
3335,4,Å®,43,0.714536314,0.834410279,-0.281444717,-0.495693228,-0.550953348,B
3337,4,ÄÐ,42,0.670894034,-0.16820001,0.214635592,0.029179366,0.070948749,B
3346,4,ÄÐ,60,-0.312826539,-0.796208652,0.994190365,0.829455696,-0.421193435,B
3348,4,ÄÐ,38,0.742844819,-0.454660092,0.214635592,0.46665236,0.098246082,B
3358,4,ÄÐ,29,-0.874278569,-0.537292808,0.072898361,0.525932088,-0.358703676,B
3378,4,ÄÐ,38,0.117698652,-0.366518528,-0.06883887,-0.281991708,0.827908134,B
3380,4,ÄÐ,57,0.733408651,-0.575854742,1.135927596,1.002829901,0.045073774,B
3382,4,ÄÐ,36,0.020977924,-0.719084784,0.852453133,0.668478934,0.409648486,B
3388,4,ÄÐ,50,0.628431275,-0.796208652,0.639847286,0.198611089,0.770769657,B
3406,5,ÄÐ,35,0.878489742,-0.944947541,7.230628543,4.254332492,-0.383964021,B
3410,4,ÄÐ,40,0.733408651,-0.63094322,0.002029746,0.151633804,0.184179224,B
3413,4,ÄÐ,67,-0.646631002,-0.779682109,0.427241439,1.038549737,1.758569242,B
3424,4,ÄÐ,60,0.595404685,-0.047005359,-0.494050564,-0.223329477,1.21263048,B
3436,4,ÄÐ,37,0.503402042,-0.526275113,-0.352313333,-0.43413351,0.632704166,B
3448,4,ÄÐ,52,0.701561582,-0.526275113,0.285504208,0.729896153,-0.122417254,B
3468,4,ÄÐ,44,-0.146514068,0.063171595,0.427241439,0.550061977,-0.999481337,B
3469,4,ÄÐ,42,-0.133539336,0.085206986,-0.494050564,-0.491228248,-1.088681467,B
3475,4,Å®,49,-0.168924968,-0.862314825,0.568978671,0.561794423,0.29036693,B
3480,4,ÄÐ,63,0.146007158,0.156822007,-0.06883887,-0.308259087,0.144884262,B
3487,4,ÄÐ,46,0.673253076,-0.768664413,0.002029746,0.310520576,-0.311756352,B
3489,4,ÄÐ,42,0.491606831,-0.537292808,0.072898361,-0.183002161,0.331885685,B
3512,4,ÄÐ,41,0.629610797,-0.906385607,0.356372824,0.232050935,-0.005719016,B
3513,4,ÄÐ,40,0.360679992,0.338613982,0.923321749,0.276083234,0.620090398,B
3518,4,ÄÐ,46,0.478632099,-0.482204331,0.781584518,3.801944566,-0.022079134,B
3520,4,ÄÐ,51,-0.31400606,-0.867823672,0.568978671,0.814208266,-0.274382889,B
3524,4,Å®,38,0.598943249,-0.349991985,0.994190365,1.567364813,-0.189079996,B
3531,4,ÄÐ,56,0.584788996,-0.041496512,-0.281444717,-0.290779167,1.381352385,B
3540,4,ÄÐ,52,0.667355471,-0.895367911,1.06505898,2.090147416,-0.038397046,B
3559,4,Å®,50,0.667355471,0.085206986,-0.494050564,-0.53217306,-0.406512235,B
3568,4,ÄÐ,40,0.647303613,-0.840279434,-0.210576101,-0.492510742,0.753791231,B
3581,4,ÄÐ,36,0.517556295,-0.812735195,0.214635592,-0.171839713,-0.331848195,B
3588,4,ÄÐ,35,-0.048613819,-0.537292808,0.710715902,0.343390425,-0.318059692,B
3616,4,Å®,45,0.659098823,-0.845788281,0.923321749,0.294560649,-0.572941366,B
3619,4,ÄÐ,41,0.623713191,-0.300412355,-0.139707486,-0.214162019,-0.176273946,B
3634,4,ÄÐ,48,0.505761084,0.024609661,-0.06883887,-0.082397623,0.506088254,B
3651,4,ÄÐ,47,-0.265645696,-0.851297129,0.072898361,-0.33162898,0.006722262,B
3660,4,ÄÐ,47,0.587148038,-0.851297129,-0.281444717,-0.426011047,-1.163894304,B
3664,4,ÄÐ,45,0.545864801,-0.823752891,-0.352313333,-0.24441938,-1.129411977,B
3676,4,ÄÐ,46,0.498683958,-0.911894454,0.214635592,-0.131369898,0.521185997,B
3696,4,ÄÐ,44,0.616636065,-0.592381286,-0.494050564,-0.532695558,-0.172216586,B
3699,4,ÄÐ,44,0.440887425,-0.195744248,0.356372824,-0.489280757,0.376472135,B
3705,4,ÄÐ,41,0.564737138,-0.278376964,0.285504208,0.198991087,0.256452823,B
3743,4,ÄÐ,41,0.58950708,-0.746629022,0.285504208,0.238843404,-0.667828697,B
3745,4,ÄÐ,42,0.110621525,-0.70255824,0.781584518,1.082439536,0.053314385,B
3746,4,ÄÐ,47,0.649662655,-0.526275113,1.06505898,0.420340072,0.346369604,B
3750,4,ÄÐ,39,0.446785031,-0.807226347,0.285504208,0.281878207,-0.673626398,B
3757,5,ÄÐ,33,0.528171984,-0.884350216,6.025862077,4.664255613,-0.75687939,B
3773,4,ÄÐ,30,-0.866021921,-0.774173261,1.135927596,1.607977126,-0.047708265,B
3777,4,ÄÐ,56,0.538787674,0.068680443,0.285504208,0.149163815,0.73225476,B
3782,4,ÄÐ,45,0.548223843,-0.900876759,0.356372824,0.128121412,0.625552743,B
3802,4,ÄÐ,62,0.447964552,-0.895367911,4.962832842,3.494430977,-0.199398669,B
3803,5,ÄÐ,45,0.514017732,-0.917403302,1.632007906,0.631286605,0.416865233,B
3817,4,ÄÐ,48,0.459759762,-0.829261738,1.135927596,1.55050239,-0.615058212,B
3820,4,ÄÐ,56,0.432630778,0.112751225,-0.210576101,-0.325881506,0.527076365,B
3828,4,ÄÐ,56,0.49042731,-0.834770586,-0.06883887,-0.185994648,-0.685699269,B
3830,4,Å®,49,0.5234539,-0.603398981,-0.494050564,-0.480873296,-0.678842722,B
3838,4,ÄÐ,31,-0.546371711,-0.16820001,0.852453133,0.979982506,-0.338091298,B
3841,4,ÄÐ,39,0.569455222,-0.553819351,-0.139707486,-0.021407902,0.450879988,B
3844,4,ÄÐ,33,0.519915337,0.707706781,-0.352313333,-0.479638301,0.391497023,B
3858,4,ÄÐ,44,0.328832924,0.592020978,-0.494050564,-0.479543302,0.625144607,B
3861,4,Å®,46,0.02805505,-0.851297129,0.143766977,-0.628977617,1.377480322,B
3867,4,ÄÐ,34,0.387808977,-0.250832726,-0.281444717,-0.346448912,-0.361985163,B
3877,4,ÄÐ,56,0.235650759,-0.11862038,2.340694062,1.664881866,0.284690819,B
3882,6,ÄÐ,40,1.259475048,-0.933929845,6.805416849,2.832616511,0.743287715,B
3884,4,ÄÐ,32,0.378372808,-0.140655771,-0.352313333,-0.335191464,-0.131306228,B
3885,4,ÄÐ,36,0.466836889,-0.267359269,-0.06883887,-0.108570003,-0.752423688,B
3897,4,Å®,51,0.207342253,-0.438133549,-0.06883887,-0.065060202,-1.339895142,B
3905,4,ÄÐ,43,0.486888747,-0.933929845,0.852453133,0.164458745,-0.287710647,B
3914,4,Å®,39,0.163699974,0.233945875,-0.139707486,-0.192929616,1.352207858,B
3942,4,ÄÐ,39,0.293447291,-0.944947541,0.568978671,0.099099045,0.036846662,B
3943,4,ÄÐ,35,0.40196323,-0.603398981,0.356372824,-0.025777882,1.030010551,B
3950,4,ÄÐ,34,0.293447291,-0.272868117,0.285504208,0.192958615,0.742876409,B
3961,4,ÄÐ,41,0.503402042,-0.785190956,0.852453133,0.645204041,-0.246267517,B
3965,4,ÄÐ,40,-0.231439585,0.503879414,-0.494050564,-0.600050249,1.003708613,B
3974,4,Å®,51,-0.227901022,-0.895367911,0.852453133,0.022291897,0.966683995,B
3981,4,ÄÐ,40,0.394886103,-0.928420998,1.206796212,1.98674039,-0.194606636,B
3987,4,ÄÐ,53,0.318217234,-0.33897429,-0.352313333,-0.445390958,0.345589885,B
3994,4,ÄÐ,40,0.453862157,-0.70255824,0.143766977,0.989529962,0.080772663,B
4003,4,ÄÐ,49,-0.023843877,-0.911894454,0.498110055,-0.300231624,0.005289966,B
4008,4,ÄÐ,45,0.450323594,-0.8017175,-0.210576101,-0.191552122,-0.889120605,B
4033,4,ÄÐ,37,0.422015088,-0.834770586,0.072898361,0.033976844,-0.230831004,B
4035,4,ÄÐ,44,0.475093536,-0.75213787,1.419402059,0.899422875,-0.212375613,B
4059,4,ÄÐ,40,0.206162732,-0.856805977,2.269825447,1.437880406,-0.264399231,B
4060,5,ÄÐ,39,0.404322272,-0.768664413,2.340694062,2.302471442,0.209785892,B
4065,4,ÄÐ,45,0.057543077,-0.553819351,0.356372824,0.499617209,0.178147728,B
4070,4,ÄÐ,39,0.431451257,0.349631678,-0.281444717,-0.250784351,0.57868575,B
4071,5,ÄÐ,42,-0.179540658,-0.944947541,2.198956831,2.006785298,0.179787141,B
4075,4,ÄÐ,37,0.407860835,-0.889859063,3.19111745,1.24507879,0.333517637,B
4079,4,ÄÐ,67,-0.495652305,-0.399571615,-0.352313333,-0.235204422,-0.814813016,B
4090,4,ÄÐ,36,0.416117483,-0.526275113,2.482431294,2.11313731,-0.482325689,B
4106,4,ÄÐ,35,0.407860835,-0.035987664,-0.352313333,-0.206182055,-0.646433133,B
4117,4,ÄÐ,75,0.308781065,-0.383045071,0.498110055,0.816488256,-0.268571484,B
4131,4,ÄÐ,68,0.383090893,-0.823752891,0.285504208,0.326290503,-0.142897902,B
4149,4,ÄÐ,45,1.356195776,-0.542801656,1.206796212,1.498442629,0.207824568,B
4150,4,Å®,41,0.388988498,-0.41058931,0.356372824,0.372935289,-0.289590839,B
4152,4,ÄÐ,31,0.245086927,-0.807226347,0.143766977,0.038631822,1.111956311,B
4176,4,ÄÐ,57,0.081133499,-0.867823672,0.923321749,0.448269944,3.995796327,B
4185,4,Å®,47,0.284011123,-0.900876759,0.639847286,0.473967326,-0.074152099,B
4190,4,ÄÐ,56,0.144827636,-0.680522849,0.498110055,0.423855056,-0.024631797,B
4203,5,ÄÐ,33,0.083492541,-0.939438693,2.198956831,0.639124069,-0.346911956,B
4208,4,ÄÐ,51,0.130673384,-0.212270792,0.143766977,-0.455603412,0.592301655,B
4217,4,ÄÐ,48,0.272215912,-0.906385607,-0.281444717,-0.332531476,-1.019210437,B
4227,4,ÄÐ,57,0.819513689,-0.944947541,-0.06883887,0.521942106,0.345170697,B
4237,4,ÄÐ,42,0.215598901,-0.895367911,-0.281444717,-0.070617677,-0.936435671,B
4240,4,ÄÐ,35,0.234471238,-0.267359269,-0.210576101,-0.177872185,1.452503545,B
4245,4,ÄÐ,47,0.234471238,-0.316938899,-0.139707486,-0.006112973,1.55592782,B
4251,4,ÄÐ,52,0.101185357,-0.8017175,-0.139707486,-0.120587448,0.589078068,B
4255,4,ÄÐ,35,1.718308745,-0.735611327,1.419402059,1.503572605,-0.109888524,B
4262,5,ÄÐ,55,0.167238537,-0.713575936,1.915482368,2.726169499,-0.314390017,B
4288,4,Å®,41,0.074056372,-0.498730874,0.002029746,-0.17673219,1.259261053,B
4292,4,ÄÐ,49,-0.163027363,0.189875093,-0.281444717,-0.56057793,3.815979119,B
4299,4,Å®,56,0.216778422,-0.024969968,-0.281444717,-0.442113473,-0.1368176,B
4300,4,Å®,46,0.194367521,0.740759867,-0.494050564,-0.594017777,0.289814583,B
4307,4,ÄÐ,45,0.212060338,-0.438133549,-0.210576101,-0.441258477,-0.478829344,B
4319,4,ÄÐ,36,-0.028561961,-0.900876759,3.758066376,0.659833974,-0.015929158,B
4324,4,ÄÐ,37,-0.246773359,-0.895367911,1.632007906,1.614912095,0.047127598,B
4325,5,ÄÐ,37,0.120057694,-0.911894454,2.553299909,1.267403688,-0.350622565,B
4333,4,ÄÐ,39,0.163699974,-0.608907829,0.285504208,-0.023735392,-0.210124958,B
4343,4,ÄÐ,53,0.124775778,-0.851297129,3.049380219,2.120879775,-0.323783792,B
4359,4,ÄÐ,57,0.105903441,-0.746629022,0.143766977,0.001344493,1.303118463,B
4362,4,ÄÐ,39,0.032773135,-0.619925524,-0.352313333,-0.512840649,-0.051652951,B
4365,4,Å®,50,0.045747867,-0.564837047,-0.06883887,-0.212499526,0.240759067,B
4379,4,ÄÐ,31,-0.381238761,-0.735611327,-0.494050564,-0.482535788,-0.232828896,B
4382,4,ÄÐ,54,0.123596257,-0.807226347,0.994190365,0.498572213,-0.659113221,B
4383,4,ÄÐ,55,0.01625984,-0.889859063,-0.494050564,-0.525855589,-0.319370209,B
4386,4,ÄÐ,46,0.084672062,-0.812735195,0.639847286,0.077724143,0.577950677,B
4390,4,ÄÐ,47,0.035132177,-0.785190956,0.852453133,0.415922592,0.006374679,B
4391,4,ÄÐ,48,0.103544399,-0.779682109,1.986350984,1.627927035,-0.712101216,B
4414,4,ÄÐ,56,0.006823671,-0.234306183,0.072898361,0.038774322,1.091144077,B
4424,4,ÄÐ,37,-0.173643053,-0.774173261,-0.210576101,-0.320134033,0.317351635,B
4425,4,Å®,28,-0.185438263,-0.625434372,0.356372824,0.723103684,0.638678811,B
4447,4,ÄÐ,35,0.002105587,-0.812735195,0.285504208,0.08066913,0.8840872,B
4449,4,ÄÐ,58,0.050465951,-0.184726553,1.277664827,1.034654755,-0.578153555,B
4451,4,ÄÐ,50,0.078774457,-0.856805977,0.923321749,0.577136853,2.313012355,B
4464,4,Å®,34,-0.218464853,-0.652978611,-0.494050564,-0.571360381,0.248303159,B
4468,6,Å®,33,-0.660785255,-0.867823672,1.632007906,7.116811867,0.931006401,B
4469,4,ÄÐ,51,-0.001432976,-0.432624701,0.852453133,1.098779461,-0.203967527,B
4476,4,Å®,30,0.026875529,0.2945432,-0.352313333,-0.391146207,-0.579377556,B
4479,4,ÄÐ,53,0.077594935,0.030118509,0.852453133,0.995134936,0.649171868,B
4484,4,ÄÐ,37,0.100005836,0.333105135,0.072898361,-0.372573792,1.22248316,B
4492,4,ÄÐ,38,-0.45672811,-0.87333252,-0.494050564,-0.504385688,-0.255907556,B
4505,4,ÄÐ,55,-1.044129603,-0.261850421,-0.352313333,-0.282656705,-0.606911842,B
4514,4,ÄÐ,35,-0.176002095,-0.818244043,0.781584518,0.572576874,0.849313729,B
4515,4,ÄÐ,48,-0.167745447,-0.013952273,0.143766977,0.547971987,0.175247477,B
4521,4,ÄÐ,53,-0.212567248,-0.840279434,0.781584518,0.801478324,0.287660274,B
4523,4,Å®,55,-0.058049988,-0.151673466,0.002029746,-0.057222738,2.076431912,B
4535,4,ÄÐ,42,-0.283338512,0.068680443,0.568978671,0.537664534,-0.209578985,B
4556,4,ÄÐ,38,-0.278620428,-0.933929845,0.214635592,-0.362693838,0.942913463,B
4558,4,ÄÐ,34,-0.080460888,-0.493222026,0.214635592,0.083899115,-0.100624883,B
4573,4,Å®,66,-0.095794662,-0.013952273,-0.210576101,-0.274059244,0.086678358,B
4577,4,ÄÐ,46,-0.09343562,-0.223288487,1.419402059,1.254103749,-0.497881542,B
4586,4,Å®,59,-0.187797305,0.206401637,-0.494050564,-0.607365216,1.115929454,B
4604,4,ÄÐ,61,-0.272722823,0.156822007,-0.139707486,0.035164338,1.820898078,B
4614,4,ÄÐ,47,-0.080460888,-0.713575936,1.135927596,0.370797799,-0.257326928,B
4625,4,ÄÐ,36,-0.740992688,-0.294903508,0.285504208,1.468422766,-0.47660199,B
4664,4,ÄÐ,57,-0.257389049,0.228437028,-0.06883887,0.043856798,0.363787238,B
4673,4,ÄÐ,57,-0.172463532,-0.911894454,0.356372824,0.099764042,-0.162454014,B
4690,4,Å®,54,-0.117026041,-0.201253096,-0.281444717,-0.438218491,1.047286203,B
4692,4,ÄÐ,39,-0.157129758,-0.939438693,2.411562678,2.062502542,-0.077213198,B
4702,4,ÄÐ,51,0.419656046,-0.124129228,1.06505898,0.085704106,-0.301476876,B
4712,4,ÄÐ,38,-0.088717536,-0.741120174,0.356372824,0.056824239,-0.679905609,B
4716,4,ÄÐ,46,-0.220823895,0.217419332,0.356372824,1.785436313,0.75519185,B
4731,4,ÄÐ,37,-0.244414317,0.195383941,0.639847286,1.095881975,-0.481326897,B
4732,4,ÄÐ,29,-0.088717536,0.305560896,0.072898361,0.101141536,0.321600156,B
4741,4,ÄÐ,38,-0.166565926,-0.013952273,1.06505898,0.666008946,0.510837416,B
4749,4,ÄÐ,46,-0.725658914,-0.807226347,0.143766977,0.399915166,-0.319509237,B
4751,4,ÄÐ,44,-0.38005924,-0.614416676,-0.494050564,-0.523813099,0.596745503,B
4756,4,ÄÐ,36,-0.792891615,-0.884350216,-0.352313333,-0.467430857,-1.196951282,B
4760,4,ÄÐ,38,-0.154770715,-0.349991985,0.356372824,0.471117339,-0.755317588,B
4762,4,ÄÐ,37,-0.09343562,-0.091076141,0.356372824,0.11106899,-0.994308885,B
4767,4,ÄÐ,46,-0.434317209,-0.774173261,1.773745137,1.710101658,-0.835806878,B
4778,4,ÄÐ,32,-0.243234796,-0.493222026,-0.352313333,-0.472940832,-0.208578061,B
4784,4,ÄÐ,32,-0.06040903,-0.768664413,1.632007906,1.033182262,-0.08851914,B
4786,4,ÄÐ,53,-0.200772037,-0.184726553,0.002029746,0.038916821,-0.994533234,B
4796,4,ÄÐ,48,-0.111128436,-0.862314825,0.568978671,-0.068147688,0.685476324,B
4803,4,ÄÐ,29,-0.150052631,-0.8017175,1.206796212,1.439495399,0.208477291,B
4812,4,ÄÐ,42,-0.617142975,-0.944947541,-0.281444717,-0.303556609,0.060823705,B
